año,carrera,circuito,piloto,equipo,posicion_parrilla,posicion_final,puntos,estado,tiempo,pais,formato
2023,British Grand Prix,Silverstone,ALO,Aston Martin,9.0,7.0,6.0,Finished,0 days 00:00:17.193000,,
2023,British Grand Prix,Silverstone,ALB,Williams,8.0,8.0,4.0,Finished,0 days 00:00:17.878000,,
2023,British Grand Prix,Silverstone,LEC,Ferrari,4.0,9.0,2.0,Finished,0 days 00:00:18.689000,,
2023,British Grand Prix,Silverstone,SAI,Ferrari,5.0,10.0,1.0,Finished,0 days 00:00:19.448000,,
2023,British Grand Prix,Silverstone,SAR,Williams,14.0,11.0,0.0,Finished,0 days 00:00:23.632000,,
2023,British Grand Prix,Silverstone,BOT,Alfa Romeo,20.0,12.0,0.0,Finished,0 days 00:00:25.830000,,
2023,British Grand Prix,Silverstone,HUL,Haas F1 Team,11.0,13.0,0.0,Finished,0 days 00:00:26.663000,,
2023,British Grand Prix,Silverstone,STR,Aston Martin,12.0,14.0,0.0,Finished,0 days 00:00:27.483000,,
2023,British Grand Prix,Silverstone,ZHO,Alfa Romeo,17.0,15.0,0.0,Finished,0 days 00:00:29.820000,,
2023,British Grand Prix,Silverstone,TSU,AlphaTauri,16.0,16.0,0.0,Finished,0 days 00:00:31.225000,,
2023,British Grand Prix,Silverstone,DEV,AlphaTauri,18.0,17.0,0.0,Finished,0 days 00:00:33.128000,,
2023,British Grand Prix,Silverstone,GAS,Alpine,10.0,18.0,0.0,Retired,,,
2023,British Grand Prix,Silverstone,MAG,Haas F1 Team,19.0,19.0,0.0,Retired,,,
2023,British Grand Prix,Silverstone,OCO,Alpine,13.0,20.0,0.0,Retired,,,
2023,Hungarian Grand Prix,Budapest,VER,Red Bull Racing,2.0,1.0,26.0,Finished,0 days 01:38:08.634000,,
2023,Hungarian Grand Prix,Budapest,NOR,McLaren,3.0,2.0,18.0,Finished,0 days 00:00:33.731000,,
2023,Hungarian Grand Prix,Budapest,PER,Red Bull Racing,9.0,3.0,15.0,Finished,0 days 00:00:37.603000,,
2023,Hungarian Grand Prix,Budapest,HAM,Mercedes,1.0,4.0,12.0,Finished,0 days 00:00:39.134000,,
2023,Hungarian Grand Prix,Budapest,PIA,McLaren,4.0,5.0,10.0,Finished,0 days 00:01:02.572000,,
2023,Hungarian Grand Prix,Budapest,RUS,Mercedes,18.0,6.0,8.0,Finished,0 days 00:01:05.825000,,
2023,Hungarian Grand Prix,Budapest,LEC,Ferrari,6.0,7.0,6.0,Finished,0 days 00:01:10.317000,,
2023,Hungarian Grand Prix,Budapest,SAI,Ferrari,11.0,8.0,4.0,Finished,0 days 00:01:11.073000,,
2023,Hungarian Grand Prix,Budapest,ALO,Aston Martin,8.0,9.0,2.0,Finished,0 days 00:01:15.709000,,
2023,Hungarian Grand Prix,Budapest,STR,Aston Martin,14.0,10.0,1.0,Lapped,0 days 00:00:14.615000,,
2023,Hungarian Grand Prix,Budapest,ALB,Williams,16.0,11.0,0.0,Lapped,0 days 00:00:29.087000,,
2023,Hungarian Grand Prix,Budapest,BOT,Alfa Romeo,7.0,12.0,0.0,Lapped,0 days 00:00:30.079000,,
2023,Hungarian Grand Prix,Budapest,RIC,AlphaTauri,13.0,13.0,0.0,Lapped,0 days 00:00:36.257000,,
2023,Hungarian Grand Prix,Budapest,HUL,Haas F1 Team,10.0,14.0,0.0,Lapped,0 days 00:00:51.298000,,
2023,Hungarian Grand Prix,Budapest,TSU,AlphaTauri,17.0,15.0,0.0,Lapped,0 days 00:00:51.543000,,
2023,Hungarian Grand Prix,Budapest,ZHO,Alfa Romeo,5.0,16.0,0.0,Lapped,0 days 00:01:00.491000,,
2023,Hungarian Grand Prix,Budapest,MAG,Haas F1 Team,19.0,17.0,0.0,Lapped,0 days 00:01:22.351000,,
2023,Hungarian Grand Prix,Budapest,SAR,Williams,20.0,18.0,0.0,Retired,,,
2023,Hungarian Grand Prix,Budapest,OCO,Alpine,12.0,19.0,0.0,Retired,,,
2023,Hungarian Grand Prix,Budapest,GAS,Alpine,15.0,20.0,0.0,Retired,,,
2023,Dutch Grand Prix,Zandvoort,VER,Red Bull Racing,1.0,1.0,25.0,Finished,0 days 02:24:04.411000,,
2023,Dutch Grand Prix,Zandvoort,ALO,Aston Martin,5.0,2.0,19.0,Finished,0 days 00:00:03.744000,,
2023,Dutch Grand Prix,Zandvoort,GAS,Alpine,12.0,3.0,15.0,Finished,0 days 00:00:07.058000,,
2023,Dutch Grand Prix,Zandvoort,PER,Red Bull Racing,7.0,4.0,12.0,Finished,0 days 00:00:10.068000,,
2023,Dutch Grand Prix,Zandvoort,SAI,Ferrari,6.0,5.0,10.0,Finished,0 days 00:00:12.541000,,
2023,Dutch Grand Prix,Zandvoort,HAM,Mercedes,13.0,6.0,8.0,Finished,0 days 00:00:13.209000,,
2023,Dutch Grand Prix,Zandvoort,NOR,McLaren,2.0,7.0,6.0,Finished,0 days 00:00:13.232000,,
2023,Dutch Grand Prix,Zandvoort,ALB,Williams,4.0,8.0,4.0,Finished,0 days 00:00:15.155000,,
2023,Dutch Grand Prix,Zandvoort,PIA,McLaren,8.0,9.0,2.0,Finished,0 days 00:00:16.580000,,
2023,Dutch Grand Prix,Zandvoort,OCO,Alpine,16.0,10.0,1.0,Finished,0 days 00:00:18.346000,,
2023,Dutch Grand Prix,Zandvoort,STR,Aston Martin,11.0,11.0,0.0,Finished,0 days 00:00:20.087000,,
2023,Dutch Grand Prix,Zandvoort,HUL,Haas F1 Team,14.0,12.0,0.0,Finished,0 days 00:00:20.840000,,
2023,Dutch Grand Prix,Zandvoort,LAW,AlphaTauri,19.0,13.0,0.0,Finished,0 days 00:00:26.147000,,
2023,Dutch Grand Prix,Zandvoort,BOT,Alfa Romeo,18.0,14.0,0.0,Finished,0 days 00:00:27.388000,,
2023,Dutch Grand Prix,Zandvoort,TSU,AlphaTauri,17.0,15.0,0.0,Finished,0 days 00:00:29.893000,,
2023,Dutch Grand Prix,Zandvoort,MAG,Haas F1 Team,0.0,16.0,0.0,Finished,0 days 00:00:31.410000,,
2023,Dutch Grand Prix,Zandvoort,RUS,Mercedes,3.0,17.0,0.0,Finished,0 days 00:00:55.754000,,
2023,Dutch Grand Prix,Zandvoort,ZHO,Alfa Romeo,15.0,18.0,0.0,Accident,,,
2023,Dutch Grand Prix,Zandvoort,LEC,Ferrari,9.0,19.0,0.0,Undertray,,,
2023,Dutch Grand Prix,Zandvoort,SAR,Williams,10.0,20.0,0.0,Accident,,,
2023,Italian Grand Prix,Monza,VER,Red Bull Racing,2.0,1.0,25.0,Finished,0 days 01:13:41.143000,,
2023,Italian Grand Prix,Monza,PER,Red Bull Racing,5.0,2.0,18.0,Finished,0 days 00:00:06.064000,,
2023,Italian Grand Prix,Monza,SAI,Ferrari,1.0,3.0,15.0,Finished,0 days 00:00:11.193000,,
2023,Italian Grand Prix,Monza,LEC,Ferrari,3.0,4.0,12.0,Finished,0 days 00:00:11.377000,,
2023,Italian Grand Prix,Monza,RUS,Mercedes,4.0,5.0,10.0,Finished,0 days 00:00:23.028000,,
2023,Italian Grand Prix,Monza,HAM,Mercedes,8.0,6.0,8.0,Finished,0 days 00:00:42.679000,,
2023,Italian Grand Prix,Monza,ALB,Williams,6.0,7.0,6.0,Finished,0 days 00:00:45.106000,,
2023,Italian Grand Prix,Monza,NOR,McLaren,9.0,8.0,4.0,Finished,0 days 00:00:45.449000,,
2023,Italian Grand Prix,Monza,ALO,Aston Martin,10.0,9.0,2.0,Finished,0 days 00:00:46.294000,,
2023,Italian Grand Prix,Monza,BOT,Alfa Romeo,14.0,10.0,1.0,Finished,0 days 00:01:04.056000,,
2023,Italian Grand Prix,Monza,LAW,AlphaTauri,12.0,11.0,0.0,Finished,0 days 00:01:10.638000,,
2023,Italian Grand Prix,Monza,PIA,McLaren,7.0,12.0,0.0,Finished,0 days 00:01:13.074000,,
2023,Italian Grand Prix,Monza,SAR,Williams,15.0,13.0,0.0,Finished,0 days 00:01:18.557000,,
2023,Italian Grand Prix,Monza,ZHO,Alfa Romeo,16.0,14.0,0.0,Finished,0 days 00:01:20.164000,,
2023,Italian Grand Prix,Monza,GAS,Alpine,17.0,15.0,0.0,Finished,0 days 00:01:22.510000,,
2023,Italian Grand Prix,Monza,STR,Aston Martin,20.0,16.0,0.0,Finished,0 days 00:01:27.266000,,
2023,Italian Grand Prix,Monza,HUL,Haas F1 Team,13.0,17.0,0.0,Lapped,0 days 00:00:02.093000,,
2023,Italian Grand Prix,Monza,MAG,Haas F1 Team,19.0,18.0,0.0,Lapped,0 days 00:00:12.624000,,
2023,Italian Grand Prix,Monza,OCO,Alpine,18.0,19.0,0.0,Retired,,,
2023,Italian Grand Prix,Monza,TSU,AlphaTauri,11.0,20.0,0.0,Did not start,,,
2023,Singapore Grand Prix,Marina Bay,SAI,Ferrari,1.0,1.0,25.0,Finished,0 days 01:46:37.418000,,
2023,Singapore Grand Prix,Marina Bay,NOR,McLaren,4.0,2.0,18.0,Finished,0 days 00:00:00.812000,,
2023,Singapore Grand Prix,Marina Bay,HAM,Mercedes,5.0,3.0,16.0,Finished,0 days 00:00:01.269000,,
2023,Singapore Grand Prix,Marina Bay,LEC,Ferrari,3.0,4.0,12.0,Finished,0 days 00:00:21.177000,,
2023,Singapore Grand Prix,Marina Bay,VER,Red Bull Racing,11.0,5.0,10.0,Finished,0 days 00:00:21.441000,,
2023,Singapore Grand Prix,Marina Bay,GAS,Alpine,12.0,6.0,8.0,Finished,0 days 00:00:38.441000,,
2023,Singapore Grand Prix,Marina Bay,PIA,McLaren,17.0,7.0,6.0,Finished,0 days 00:00:41.479000,,
2023,Singapore Grand Prix,Marina Bay,PER,Red Bull Racing,13.0,8.0,4.0,Finished,0 days 00:00:59.534000,,
2023,Singapore Grand Prix,Marina Bay,LAW,AlphaTauri,10.0,9.0,2.0,Finished,0 days 00:01:05.918000,,
2023,Singapore Grand Prix,Marina Bay,MAG,Haas F1 Team,6.0,10.0,1.0,Finished,0 days 00:01:12.116000,,
2023,Singapore Grand Prix,Marina Bay,ALB,Williams,14.0,11.0,0.0,Finished,0 days 00:01:13.417000,,
2023,Singapore Grand Prix,Marina Bay,ZHO,Alfa Romeo,19.0,12.0,0.0,Finished,0 days 00:01:23.649000,,
2023,Singapore Grand Prix,Marina Bay,HUL,Haas F1 Team,9.0,13.0,0.0,Finished,0 days 00:01:26.201000,,
2023,Singapore Grand Prix,Marina Bay,SAR,Williams,18.0,14.0,0.0,Finished,0 days 00:01:26.889000,,
2023,Singapore Grand Prix,Marina Bay,ALO,Aston Martin,7.0,15.0,0.0,Finished,0 days 00:01:27.603000,,
2023,Singapore Grand Prix,Marina Bay,RUS,Mercedes,2.0,16.0,0.0,Retired,,,
2023,Singapore Grand Prix,Marina Bay,BOT,Alfa Romeo,16.0,17.0,0.0,Retired,,,
2023,Singapore Grand Prix,Marina Bay,OCO,Alpine,8.0,18.0,0.0,Retired,,,
2023,Singapore Grand Prix,Marina Bay,TSU,AlphaTauri,15.0,19.0,0.0,Retired,,,
2023,Singapore Grand Prix,Marina Bay,STR,Aston Martin,,,0.0,Withdrew,,,
2023,Japanese Grand Prix,Suzuka,VER,Red Bull Racing,1.0,1.0,26.0,Finished,0 days 01:30:58.421000,,
2023,Japanese Grand Prix,Suzuka,NOR,McLaren,3.0,2.0,18.0,Finished,0 days 00:00:19.387000,,
2023,Japanese Grand Prix,Suzuka,PIA,McLaren,2.0,3.0,15.0,Finished,0 days 00:00:36.494000,,
2023,Japanese Grand Prix,Suzuka,LEC,Ferrari,4.0,4.0,12.0,Finished,0 days 00:00:43.998000,,
2023,Japanese Grand Prix,Suzuka,HAM,Mercedes,7.0,5.0,10.0,Finished,0 days 00:00:49.376000,,
2023,Japanese Grand Prix,Suzuka,SAI,Ferrari,6.0,6.0,8.0,Finished,0 days 00:00:50.221000,,
2023,Japanese Grand Prix,Suzuka,RUS,Mercedes,8.0,7.0,6.0,Finished,0 days 00:00:57.659000,,
2023,Japanese Grand Prix,Suzuka,ALO,Aston Martin,10.0,8.0,4.0,Finished,0 days 00:01:14.725000,,
2023,Japanese Grand Prix,Suzuka,OCO,Alpine,14.0,9.0,2.0,Finished,0 days 00:01:19.678000,,
2023,Japanese Grand Prix,Suzuka,GAS,Alpine,12.0,10.0,1.0,Finished,0 days 00:01:23.155000,,
2023,Japanese Grand Prix,Suzuka,LAW,AlphaTauri,11.0,11.0,0.0,Lapped,0 days 00:00:03.089000,,
2023,Japanese Grand Prix,Suzuka,TSU,AlphaTauri,9.0,12.0,0.0,Lapped,0 days 00:00:03.974000,,
2023,Japanese Grand Prix,Suzuka,ZHO,Alfa Romeo,19.0,13.0,0.0,Lapped,0 days 00:00:06.340000,,
2023,Japanese Grand Prix,Suzuka,HUL,Haas F1 Team,18.0,14.0,0.0,Lapped,0 days 00:00:09.598000,,
2023,Japanese Grand Prix,Suzuka,MAG,Haas F1 Team,15.0,15.0,0.0,Lapped,0 days 00:00:29.570000,,
2023,Japanese Grand Prix,Suzuka,ALB,Williams,13.0,16.0,0.0,Retired,,,
2023,Japanese Grand Prix,Suzuka,SAR,Williams,20.0,17.0,0.0,Retired,,,
2023,Japanese Grand Prix,Suzuka,STR,Aston Martin,17.0,18.0,0.0,Retired,,,
2023,Japanese Grand Prix,Suzuka,PER,Red Bull Racing,5.0,19.0,0.0,Retired,,,
2023,Japanese Grand Prix,Suzuka,BOT,Alfa Romeo,16.0,20.0,0.0,Retired,,,
2023,Mexico City Grand Prix,Mexico City,VER,Red Bull Racing,3.0,1.0,25.0,Finished,0 days 02:02:30.814000,,
2023,Mexico City Grand Prix,Mexico City,HAM,Mercedes,6.0,2.0,19.0,Finished,0 days 00:00:13.875000,,
2023,Mexico City Grand Prix,Mexico City,LEC,Ferrari,1.0,3.0,15.0,Finished,0 days 00:00:23.124000,,
2023,Mexico City Grand Prix,Mexico City,SAI,Ferrari,2.0,4.0,12.0,Finished,0 days 00:00:27.154000,,
2023,Mexico City Grand Prix,Mexico City,NOR,McLaren,17.0,5.0,10.0,Finished,0 days 00:00:33.266000,,
2023,Mexico City Grand Prix,Mexico City,RUS,Mercedes,8.0,6.0,8.0,Finished,0 days 00:00:41.020000,,
2023,Mexico City Grand Prix,Mexico City,RIC,AlphaTauri,4.0,7.0,6.0,Finished,0 days 00:00:41.570000,,
2023,Mexico City Grand Prix,Mexico City,PIA,McLaren,7.0,8.0,4.0,Finished,0 days 00:00:43.104000,,
2023,Mexico City Grand Prix,Mexico City,ALB,Williams,14.0,9.0,2.0,Finished,0 days 00:00:48.573000,,
2023,Mexico City Grand Prix,Mexico City,OCO,Alpine,15.0,10.0,1.0,Finished,0 days 00:01:02.879000,,
2023,Mexico City Grand Prix,Mexico City,GAS,Alpine,11.0,11.0,0.0,Finished,0 days 00:01:06.208000,,
2023,Mexico City Grand Prix,Mexico City,TSU,AlphaTauri,18.0,12.0,0.0,Finished,0 days 00:01:18.982000,,
2023,Mexico City Grand Prix,Mexico City,HUL,Haas F1 Team,12.0,13.0,0.0,Finished,0 days 00:01:20.309000,,
2023,Mexico City Grand Prix,Mexico City,ZHO,Alfa Romeo,10.0,14.0,0.0,Finished,0 days 00:01:21.676000,,
2023,Mexico City Grand Prix,Mexico City,BOT,Alfa Romeo,9.0,15.0,0.0,Finished,0 days 00:01:25.597000,,
2023,Mexico City Grand Prix,Mexico City,SAR,Williams,19.0,16.0,0.0,Retired,,,
2023,Mexico City Grand Prix,Mexico City,STR,Aston Martin,0.0,17.0,0.0,Collision damage,,,
2023,Mexico City Grand Prix,Mexico City,ALO,Aston Martin,13.0,18.0,0.0,Withdrew,,,
2023,Mexico City Grand Prix,Mexico City,MAG,Haas F1 Team,16.0,19.0,0.0,Accident,,,
2023,Mexico City Grand Prix,Mexico City,PER,Red Bull Racing,5.0,20.0,0.0,Collision damage,,,
2023,Las Vegas Grand Prix,Las Vegas,VER,Red Bull Racing,2.0,1.0,25.0,Finished,0 days 01:29:08.289000,,
2023,Las Vegas Grand Prix,Las Vegas,LEC,Ferrari,1.0,2.0,18.0,Finished,0 days 00:00:02.070000,,
2023,Las Vegas Grand Prix,Las Vegas,PER,Red Bull Racing,11.0,3.0,15.0,Finished,0 days 00:00:02.241000,,
2023,Las Vegas Grand Prix,Las Vegas,OCO,Alpine,16.0,4.0,12.0,Finished,0 days 00:00:18.665000,,
2023,Las Vegas Grand Prix,Las Vegas,STR,Aston Martin,19.0,5.0,10.0,Finished,0 days 00:00:20.067000,,
2023,Las Vegas Grand Prix,Las Vegas,SAI,Ferrari,12.0,6.0,8.0,Finished,0 days 00:00:20.834000,,
2023,Las Vegas Grand Prix,Las Vegas,HAM,Mercedes,10.0,7.0,6.0,Finished,0 days 00:00:21.755000,,
2023,Las Vegas Grand Prix,Las Vegas,RUS,Mercedes,3.0,8.0,4.0,Finished,0 days 00:00:23.091000,,
2023,Las Vegas Grand Prix,Las Vegas,ALO,Aston Martin,9.0,9.0,2.0,Finished,0 days 00:00:25.964000,,
2023,Las Vegas Grand Prix,Las Vegas,PIA,McLaren,18.0,10.0,2.0,Finished,0 days 00:00:29.496000,,
2023,Las Vegas Grand Prix,Las Vegas,GAS,Alpine,4.0,11.0,0.0,Finished,0 days 00:00:34.270000,,
2023,Las Vegas Grand Prix,Las Vegas,ALB,Williams,5.0,12.0,0.0,Finished,0 days 00:00:43.398000,,
2023,Las Vegas Grand Prix,Las Vegas,MAG,Haas F1 Team,8.0,13.0,0.0,Finished,0 days 00:00:44.825000,,
2023,Las Vegas Grand Prix,Las Vegas,RIC,AlphaTauri,14.0,14.0,0.0,Finished,0 days 00:00:48.525000,,
2023,Las Vegas Grand Prix,Las Vegas,ZHO,Alfa Romeo,17.0,15.0,0.0,Finished,0 days 00:00:50.162000,,
2023,Las Vegas Grand Prix,Las Vegas,SAR,Williams,6.0,16.0,0.0,Finished,0 days 00:00:50.882000,,
2023,Las Vegas Grand Prix,Las Vegas,BOT,Alfa Romeo,7.0,17.0,0.0,Finished,0 days 00:01:25.350000,,
2023,Las Vegas Grand Prix,Las Vegas,TSU,AlphaTauri,20.0,18.0,0.0,Retired,,,
2023,Las Vegas Grand Prix,Las Vegas,HUL,Haas F1 Team,13.0,19.0,0.0,Retired,,,
2023,Las Vegas Grand Prix,Las Vegas,NOR,McLaren,15.0,20.0,0.0,Retired,,,
2023,Abu Dhabi Grand Prix,Yas Island,VER,Red Bull Racing,1.0,1.0,26.0,Finished,0 days 01:27:02.624000,,
2023,Abu Dhabi Grand Prix,Yas Island,LEC,Ferrari,2.0,2.0,18.0,Finished,0 days 00:00:17.993000,,
2023,Abu Dhabi Grand Prix,Yas Island,RUS,Mercedes,4.0,3.0,15.0,Finished,0 days 00:00:20.328000,,
2023,Abu Dhabi Grand Prix,Yas Island,PER,Red Bull Racing,9.0,4.0,12.0,Finished,0 days 00:00:21.453000,,
2023,Abu Dhabi Grand Prix,Yas Island,NOR,McLaren,5.0,5.0,10.0,Finished,0 days 00:00:24.284000,,
2023,Abu Dhabi Grand Prix,Yas Island,PIA,McLaren,3.0,6.0,8.0,Finished,0 days 00:00:31.487000,,
2023,Abu Dhabi Grand Prix,Yas Island,ALO,Aston Martin,7.0,7.0,6.0,Finished,0 days 00:00:39.512000,,
2023,Abu Dhabi Grand Prix,Yas Island,TSU,AlphaTauri,6.0,8.0,4.0,Finished,0 days 00:00:43.088000,,
2023,Abu Dhabi Grand Prix,Yas Island,HAM,Mercedes,11.0,9.0,2.0,Finished,0 days 00:00:44.424000,,
2023,Abu Dhabi Grand Prix,Yas Island,STR,Aston Martin,13.0,10.0,1.0,Finished,0 days 00:00:55.632000,,
2023,Abu Dhabi Grand Prix,Yas Island,RIC,AlphaTauri,15.0,11.0,0.0,Finished,0 days 00:00:56.229000,,
2023,Abu Dhabi Grand Prix,Yas Island,OCO,Alpine,12.0,12.0,0.0,Finished,0 days 00:01:06.373000,,
2023,Abu Dhabi Grand Prix,Yas Island,GAS,Alpine,10.0,13.0,0.0,Finished,0 days 00:01:10.360000,,
2023,Abu Dhabi Grand Prix,Yas Island,ALB,Williams,14.0,14.0,0.0,Finished,0 days 00:01:13.184000,,
2023,Abu Dhabi Grand Prix,Yas Island,HUL,Haas F1 Team,8.0,15.0,0.0,Finished,0 days 00:01:23.696000,,
2023,Abu Dhabi Grand Prix,Yas Island,SAR,Williams,20.0,16.0,0.0,Finished,0 days 00:01:27.791000,,
2023,Abu Dhabi Grand Prix,Yas Island,ZHO,Alfa Romeo,19.0,17.0,0.0,Finished,0 days 00:01:29.422000,,
2023,Abu Dhabi Grand Prix,Yas Island,SAI,Ferrari,16.0,18.0,0.0,Retired,,,
2023,Abu Dhabi Grand Prix,Yas Island,BOT,Alfa Romeo,18.0,19.0,0.0,Lapped,0 days 00:00:12.411000,,
2023,Abu Dhabi Grand Prix,Yas Island,MAG,Haas F1 Team,17.0,20.0,0.0,Lapped,0 days 00:00:14.876000,,
2024,Bahrain Grand Prix,Sakhir,VER,Red Bull Racing,1.0,1.0,26.0,Finished,0 days 01:31:44.742000,,
2024,Bahrain Grand Prix,Sakhir,PER,Red Bull Racing,5.0,2.0,18.0,Finished,0 days 00:00:22.457000,,
2024,Bahrain Grand Prix,Sakhir,SAI,Ferrari,4.0,3.0,15.0,Finished,0 days 00:00:25.110000,,
2024,Bahrain Grand Prix,Sakhir,LEC,Ferrari,2.0,4.0,12.0,Finished,0 days 00:00:39.669000,,
2024,Bahrain Grand Prix,Sakhir,RUS,Mercedes,3.0,5.0,10.0,Finished,0 days 00:00:46.788000,,
2024,Bahrain Grand Prix,Sakhir,NOR,McLaren,7.0,6.0,8.0,Finished,0 days 00:00:48.458000,,
2024,Bahrain Grand Prix,Sakhir,HAM,Mercedes,9.0,7.0,6.0,Finished,0 days 00:00:50.324000,,
2024,Bahrain Grand Prix,Sakhir,PIA,McLaren,8.0,8.0,4.0,Finished,0 days 00:00:56.082000,,
2024,Bahrain Grand Prix,Sakhir,ALO,Aston Martin,6.0,9.0,2.0,Finished,0 days 00:01:14.887000,,
2024,Bahrain Grand Prix,Sakhir,STR,Aston Martin,12.0,10.0,1.0,Finished,0 days 00:01:33.216000,,
2024,Bahrain Grand Prix,Sakhir,ZHO,Kick Sauber,17.0,11.0,0.0,Lapped,0 days 00:00:06.759000,,
2024,Bahrain Grand Prix,Sakhir,MAG,Haas F1 Team,15.0,12.0,0.0,Lapped,0 days 00:00:08.316000,,
2024,Bahrain Grand Prix,Sakhir,RIC,RB,14.0,13.0,0.0,Lapped,0 days 00:00:08.958000,,
2024,Bahrain Grand Prix,Sakhir,TSU,RB,11.0,14.0,0.0,Lapped,0 days 00:00:09.482000,,
2024,Bahrain Grand Prix,Sakhir,ALB,Williams,13.0,15.0,0.0,Lapped,0 days 00:00:11.886000,,
2024,Bahrain Grand Prix,Sakhir,HUL,Haas F1 Team,10.0,16.0,0.0,Lapped,0 days 00:00:17.632000,,
2024,Bahrain Grand Prix,Sakhir,OCO,Alpine,19.0,17.0,0.0,Lapped,0 days 00:00:31.450000,,
2024,Bahrain Grand Prix,Sakhir,GAS,Alpine,20.0,18.0,0.0,Lapped,0 days 00:00:32.417000,,
2024,Bahrain Grand Prix,Sakhir,BOT,Kick Sauber,16.0,19.0,0.0,Lapped,0 days 00:01:23.230000,,
2024,Bahrain Grand Prix,Sakhir,SAR,Williams,18.0,20.0,0.0,Lapped,0 days 00:00:20.795000,,
2024,Saudi Arabian Grand Prix,Jeddah,VER,Red Bull Racing,1.0,1.0,25.0,Finished,0 days 01:20:43.273000,,
2024,Saudi Arabian Grand Prix,Jeddah,PER,Red Bull Racing,3.0,2.0,18.0,Finished,0 days 00:00:13.643000,,
2024,Saudi Arabian Grand Prix,Jeddah,LEC,Ferrari,2.0,3.0,16.0,Finished,0 days 00:00:18.639000,,
2024,Saudi Arabian Grand Prix,Jeddah,PIA,McLaren,5.0,4.0,12.0,Finished,0 days 00:00:32.007000,,
2024,Saudi Arabian Grand Prix,Jeddah,ALO,Aston Martin,4.0,5.0,10.0,Finished,0 days 00:00:35.759000,,
2024,Saudi Arabian Grand Prix,Jeddah,RUS,Mercedes,7.0,6.0,8.0,Finished,0 days 00:00:39.936000,,
2024,Saudi Arabian Grand Prix,Jeddah,BEA,Ferrari,11.0,7.0,6.0,Finished,0 days 00:00:42.679000,,
2024,Saudi Arabian Grand Prix,Jeddah,NOR,McLaren,6.0,8.0,4.0,Finished,0 days 00:00:45.708000,,
2024,Saudi Arabian Grand Prix,Jeddah,HAM,Mercedes,8.0,9.0,2.0,Finished,0 days 00:00:47.391000,,
2024,Saudi Arabian Grand Prix,Jeddah,HUL,Haas F1 Team,15.0,10.0,1.0,Finished,0 days 00:01:16.996000,,
2024,Saudi Arabian Grand Prix,Jeddah,ALB,Williams,12.0,11.0,0.0,Finished,0 days 00:01:28.354000,,
2024,Saudi Arabian Grand Prix,Jeddah,MAG,Haas F1 Team,13.0,12.0,0.0,Finished,0 days 00:01:45.737000,,
2024,Saudi Arabian Grand Prix,Jeddah,OCO,Alpine,17.0,13.0,0.0,Lapped,0 days 00:00:04.001000,,
2024,Saudi Arabian Grand Prix,Jeddah,SAR,Williams,19.0,14.0,0.0,Lapped,0 days 00:00:06.785000,,
2024,Saudi Arabian Grand Prix,Jeddah,TSU,RB,9.0,15.0,0.0,Lapped,0 days 00:00:10.533000,,
2024,Saudi Arabian Grand Prix,Jeddah,RIC,RB,14.0,16.0,0.0,Lapped,0 days 00:00:20.715000,,
2024,Saudi Arabian Grand Prix,Jeddah,BOT,Kick Sauber,16.0,17.0,0.0,Lapped,0 days 00:00:23.115000,,
2024,Saudi Arabian Grand Prix,Jeddah,ZHO,Kick Sauber,20.0,18.0,0.0,Lapped,0 days 00:00:29.553000,,
2024,Saudi Arabian Grand Prix,Jeddah,STR,Aston Martin,10.0,19.0,0.0,Retired,,,
2024,Saudi Arabian Grand Prix,Jeddah,GAS,Alpine,18.0,20.0,0.0,Retired,,,
2024,Australian Grand Prix,Melbourne,SAI,Ferrari,2.0,1.0,25.0,Finished,0 days 01:20:26.843000,,
2024,Australian Grand Prix,Melbourne,LEC,Ferrari,4.0,2.0,19.0,Finished,0 days 00:00:02.366000,,
2024,Australian Grand Prix,Melbourne,NOR,McLaren,3.0,3.0,15.0,Finished,0 days 00:00:05.904000,,
2024,Australian Grand Prix,Melbourne,PIA,McLaren,5.0,4.0,12.0,Finished,0 days 00:00:35.770000,,
2024,Australian Grand Prix,Melbourne,PER,Red Bull Racing,6.0,5.0,10.0,Finished,0 days 00:00:56.309000,,
2024,Australian Grand Prix,Melbourne,STR,Aston Martin,9.0,6.0,8.0,Finished,0 days 00:01:33.222000,,
2024,Australian Grand Prix,Melbourne,TSU,RB,8.0,7.0,6.0,Finished,0 days 00:01:35.601000,,
2024,Australian Grand Prix,Melbourne,ALO,Aston Martin,10.0,8.0,4.0,Finished,0 days 00:01:40.992000,,
2024,Australian Grand Prix,Melbourne,HUL,Haas F1 Team,16.0,9.0,2.0,Finished,0 days 00:01:44.553000,,
2024,Australian Grand Prix,Melbourne,MAG,Haas F1 Team,14.0,10.0,1.0,Lapped,0 days 00:00:04.081000,,
2024,Australian Grand Prix,Melbourne,ALB,Williams,12.0,11.0,0.0,Lapped,0 days 00:00:05.009000,,
2024,Australian Grand Prix,Melbourne,RIC,RB,18.0,12.0,0.0,Lapped,0 days 00:00:11.508000,,
2024,Australian Grand Prix,Melbourne,GAS,Alpine,17.0,13.0,0.0,Lapped,0 days 00:00:40.953000,,
2024,Australian Grand Prix,Melbourne,BOT,Kick Sauber,13.0,14.0,0.0,Lapped,0 days 00:00:42.326000,,
2024,Australian Grand Prix,Melbourne,ZHO,Kick Sauber,19.0,15.0,0.0,Lapped,0 days 00:00:44.293000,,
