año,carrera,circuito,piloto,equipo,posicion_final,gano,podio,puntos_obtenidos,experiencia_carreras,posicion_parrilla,promedio_posicion_ponderado,promedio_puntos_ponderado,forma_reciente_3_carreras,puntos_ultimas_3,podios_ultimas_5,consistencia_std,tasa_finalizacion,promedio_parrilla,mejora_parrilla_carrera,promedio_posicion_circuito,experiencia_circuito
2021,French Grand Prix,Le Castellet,VER,Red Bull Racing,1.0,1,1,26.0,7,1.0,10.714808962055514,9.95964763690447,12.666666666666666,25.0,3,8.263517065131184,0.7142857142857143,2.2857142857142856,-4.142857142857143,10.714808962055514,0
2022,Saudi Arabian Grand Prix,Jeddah,VER,Red Bull Racing,1.0,1,1,25.0,8,4.0,7.590217175258678,14.917640044948568,12.666666666666666,26.0,3,7.887603293414656,0.75,2.125,-3.625,7.590217175258678,0
2021,Styrian Grand Prix,Spielberg,VER,Red Bull Racing,1.0,1,1,25.0,9,1.0,5.844509252894184,17.477869153695977,7.0,51.0,3,7.54615428178118,0.7777777777777778,2.3333333333333335,-2.888888888888889,5.844509252894184,0
2022,Australian Grand Prix,Melbourne,VER,Red Bull Racing,18.0,0,0,0.0,10,2.0,4.763510315315396,19.08256693638203,1.0,76.0,3,7.238784428341543,0.8,2.2,-2.6,4.763510315315396,0
2021,Austrian Grand Prix,Spielberg,VER,Red Bull Racing,1.0,1,1,26.0,11,1.0,7.508286397015668,15.067746700329524,6.666666666666667,50.0,3,7.937253933193772,0.7272727272727273,2.1818181818181817,-3.8181818181818183,1.0,1
2022,Miami Grand Prix,Miami,VER,Red Bull Racing,1.0,1,1,26.0,12,3.0,6.190718551421242,17.215409606074367,6.666666666666667,51.0,4,7.704288455533102,0.75,2.0833333333333335,-3.5,6.190718551421242,0
2022,Spanish Grand Prix,Barcelona,VER,Red Bull Racing,1.0,1,1,25.0,13,2.0,5.272800356622541,18.719718392001454,6.666666666666667,52.0,4,7.485027790572392,0.7692307692307693,2.1538461538461537,-3.076923076923077,2.0,1
2021,Hungarian Grand Prix,Budapest,VER,Red Bull Racing,9.0,0,0,2.0,14,3.0,4.604762791566476,19.658874152615255,1.0,77.0,4,7.279732515313011,0.7857142857142857,2.142857142857143,-2.7857142857142856,4.604762791566476,0
2021,Belgian Grand Prix,Spa-Francorchamps,VER,Red Bull Racing,1.0,1,1,12.5,15,1.0,5.307808827680935,16.903365862917045,3.6666666666666665,53.0,3,7.093256354755954,0.8,2.2,-3.0,5.307808827680935,0
2023,Bahrain Grand Prix,Sakhir,VER,Red Bull Racing,1.0,1,1,25.0,16,1.0,4.702222805075157,16.30891719511679,3.6666666666666665,39.5,4,6.932712311931024,0.8125,2.125,-2.8125,10.5,2
2022,Monaco Grand Prix,Monaco,VER,Red Bull Racing,3.0,0,1,15.0,17,4.0,4.232192487593249,17.511973815527444,3.6666666666666665,39.5,4,6.780161372363796,0.8235294117647058,2.0588235294117645,-2.6470588235294117,4.232192487593249,0
2021,Dutch Grand Prix,Zandvoort,VER,Red Bull Racing,1.0,1,1,25.0,18,1.0,4.111199972145158,17.18978812509878,1.6666666666666667,52.5,4,6.590000347129232,0.8333333333333334,2.1666666666666665,-2.4444444444444446,4.111199972145158,0
2022,Azerbaijan Grand Prix,Baku,VER,Red Bull Racing,1.0,1,1,25.0,19,3.0,3.7706234446324705,18.13047439076834,1.6666666666666667,65.0,4,6.457689554783886,0.8421052631578947,2.1052631578947367,-2.3157894736842106,18.0,1
2023,Saudi Arabian Grand Prix,Jeddah,VER,Red Bull Racing,2.0,0,1,19.0,20,15.0,3.491811782007725,18.888701334383267,1.6666666666666667,65.0,5,6.331832693869753,0.85,2.15,-2.1,1.0,1
2022,Canadian Grand Prix,Montréal,VER,Red Bull Racing,1.0,1,1,25.0,21,1.0,3.36852035425606,18.85949795969121,1.3333333333333333,69.0,5,6.1910073032238815,0.8571428571428571,2.761904761904762,-1.380952380952381,3.36852035425606,0
2023,Australian Grand Prix,Melbourne,VER,Red Bull Racing,1.0,1,1,25.0,22,1.0,3.1590989488030585,19.461865525700887,1.3333333333333333,69.0,5,6.078847008469694,0.8636363636363636,2.6818181818181817,-1.3181818181818181,18.0,1
2021,Russian Grand Prix,Sochi,VER,Red Bull Racing,2.0,0,1,18.0,23,20.0,2.9813247096410445,19.966179922192964,1.3333333333333333,69.0,5,5.97193700741672,0.8695652173913043,2.608695652173913,-1.2608695652173914,2.9813247096410445,0
2023,Miami Grand Prix,Miami,VER,Red Bull Racing,1.0,1,1,26.0,24,9.0,2.9238855099416923,19.727862813416774,1.3333333333333333,68.0,5,5.853123778890593,0.875,3.3333333333333335,-0.4583333333333333,1.0,1
2021,Turkish Grand Prix,Istanbul,VER,Red Bull Racing,2.0,0,1,18.0,25,2.0,2.78074603252962,20.26230896942521,1.3333333333333333,69.0,5,5.757024694521757,0.88,3.56,-0.12,2.78074603252962,0
2022,British Grand Prix,Silverstone,VER,Red Bull Racing,7.0,0,0,6.0,26,2.0,2.7440975803816494,20.017186039589212,1.6666666666666667,62.0,5,5.6503233399650545,0.8846153846153846,3.5,-0.11538461538461539,2.7440975803816494,0
2021,United States Grand Prix,Austin,VER,Red Bull Racing,1.0,1,1,25.0,27,1.0,3.1333290838553656,18.795771322532264,3.3333333333333335,50.0,4,5.578754979608544,0.8888888888888888,3.4444444444444446,-0.2962962962962963,3.1333290838553656,0
2022,French Grand Prix,Le Castellet,VER,Red Bull Racing,1.0,1,1,25.0,28,2.0,2.976062008477781,19.298981953873973,3.3333333333333335,49.0,4,5.498917642417936,0.8928571428571429,3.357142857142857,-0.2857142857142857,1.0,1
2023,Monaco Grand Prix,Monaco,VER,Red Bull Racing,1.0,1,1,25.0,29,1.0,2.83891233804238,19.734143815977077,3.0,56.0,4,5.422085832806884,0.896551724137931,3.310344827586207,-0.2413793103448276,3.0,1
2021,Mexico City Grand Prix,Mexico City,VER,Red Bull Racing,1.0,1,1,25.0,30,3.0,2.718411174530228,20.113416139262924,1.0,75.0,4,5.348111708872087,0.9,3.2333333333333334,-0.23333333333333334,2.718411174530228,0
2022,Hungarian Grand Prix,Budapest,VER,Red Bull Racing,1.0,1,1,25.0,31,10.0,2.611820482604039,20.446333821655863,1.0,75.0,4,5.276851456154758,0.9032258064516129,3.225806451612903,-0.16129032258064516,9.0,1
2023,Spanish Grand Prix,Barcelona,VER,Red Bull Racing,1.0,1,1,26.0,32,1.0,2.5169544746262695,20.74045971896922,1.0,75.0,5,5.208166663999915,0.90625,3.4375,0.125,1.5,2
2024,Bahrain Grand Prix,Sakhir,VER,Red Bull Racing,1.0,1,1,26.0,33,1.0,2.432050033367813,21.07126730203127,1.0,76.0,5,5.141925119971502,0.9090909090909091,3.3636363636363638,0.12121212121212122,7.333333333333333,3
2022,Belgian Grand Prix,Spa-Francorchamps,VER,Red Bull Racing,1.0,1,1,26.0,34,14.0,2.3556713713289295,21.366244438175656,1.0,77.0,5,5.078001206841575,0.9117647058823529,3.2941176470588234,0.11764705882352941,1.0,1
2023,Canadian Grand Prix,Montréal,VER,Red Bull Racing,1.0,1,1,25.0,35,1.0,2.2866389615775295,21.63061999329313,1.0,78.0,5,5.016276030092846,0.9142857142857143,3.6,0.4857142857142857,1.0,1
2024,Saudi Arabian Grand Prix,Jeddah,VER,Red Bull Racing,1.0,1,1,25.0,36,1.0,2.22397592028786,21.805007779285418,1.0,77.0,5,4.956637365014105,0.9166666666666666,3.5277777777777777,0.4722222222222222,1.5,2
2021,Qatar Grand Prix,Lusail,VER,Red Bull Racing,2.0,0,1,19.0,37,7.0,2.1668671025541695,21.963402983776135,1.0,76.0,5,4.898979485566356,0.918918918918919,3.4594594594594597,0.4594594594594595,2.1668671025541695,0
2022,Dutch Grand Prix,Zandvoort,VER,Red Bull Racing,1.0,1,1,26.0,38,1.0,2.1749853994889534,21.745667885438465,1.3333333333333333,69.0,5,4.835045722723316,0.9210526315789473,3.5526315789473686,0.5789473684210527,1.0,1
2023,British Grand Prix,Silverstone,VER,Red Bull Racing,1.0,1,1,26.0,39,1.0,2.122485388323256,21.963919166552536,1.3333333333333333,70.0,5,4.781458791847698,0.9230769230769231,3.4871794871794872,0.5641025641025641,7.0,1
2021,Saudi Arabian Grand Prix,Jeddah,VER,Red Bull Racing,2.0,0,1,18.0,40,3.0,2.0742985189130017,22.162443996845326,1.3333333333333333,71.0,5,4.72954434841135,0.925,3.425,0.55,1.3333333333333333,3
2024,Australian Grand Prix,Melbourne,VER,Red Bull Racing,19.0,0,0,0.0,41,1.0,2.085905159694827,21.89586466280387,1.3333333333333333,70.0,5,4.672049740797695,0.926829268292683,3.4146341463414633,0.5609756097560976,9.5,2
2024,Japanese Grand Prix,Suzuka,VER,Red Bull Racing,1.0,1,1,26.0,42,1.0,3.024780909368951,20.67225589396495,7.333333333333333,44.0,4,5.2443210809850855,0.9047619047619048,3.357142857142857,0.11904761904761904,3.024780909368951,0
2021,Abu Dhabi Grand Prix,Yas Island,VER,Red Bull Racing,1.0,1,1,26.0,43,1.0,2.9159230277469756,20.950225652728285,7.333333333333333,44.0,4,5.192741334710764,0.9069767441860465,3.302325581395349,0.11627906976744186,2.9159230277469756,0
2022,Italian Grand Prix,Monza,VER,Red Bull Racing,1.0,1,1,25.0,44,7.0,2.8171013318882747,21.203302045398218,7.0,52.0,4,5.14257608547759,0.9090909090909091,3.25,0.11363636363636363,2.8171013318882747,0
2023,Hungarian Grand Prix,Budapest,VER,Red Bull Racing,1.0,1,1,26.0,45,2.0,2.727073892664433,21.38345074664951,1.0,77.0,4,5.093767235206635,0.9111111111111111,3.3333333333333335,0.24444444444444444,5.0,2
2024,Emilia Romagna Grand Prix,Imola,VER,Red Bull Racing,1.0,1,1,25.0,46,1.0,2.6447865781299753,21.598577111701882,1.0,77.0,4,5.0462594364060305,0.9130434782608695,3.3043478260869565,0.2608695652173913,1.0,1
2023,Dutch Grand Prix,Zandvoort,VER,Red Bull Racing,1.0,1,1,25.0,47,1.0,2.5693400255485526,21.747365087586257,1.0,76.0,5,5.0,0.9148936170212766,3.25531914893617,0.2553191489361702,1.0,2
2021,Pre-Season Test,Bahrain,VER,Red Bull Racing,1.0,1,1,25.0,48,1.0,2.4999631663027735,21.88463685013528,1.0,76.0,5,4.954938792731583,0.9166666666666666,3.2083333333333335,0.25,2.4999631663027735,0
2022,Singapore Grand Prix,Marina Bay,VER,Red Bull Racing,7.0,0,0,6.0,49,8.0,2.435991867038687,22.011613303387403,1.0,75.0,5,4.911028128499322,0.9183673469387755,3.163265306122449,0.24489795918367346,2.435991867038687,0
2022,Japanese Grand Prix,Suzuka,VER,Red Bull Racing,1.0,1,1,25.0,50,1.0,2.652651602068928,21.255988195865385,3.0,56.0,4,4.894811914003375,0.92,3.26,0.26,1.0,1
2023,Italian Grand Prix,Monza,VER,Red Bull Racing,1.0,1,1,25.0,51,2.0,2.581866263735065,21.416013532145428,3.0,56.0,4,4.853702851694675,0.9215686274509803,3.215686274509804,0.2549019607843137,1.0,1
2025,Australian Grand Prix,Melbourne,VER,Red Bull Racing,2.0,0,1,18.0,52,3.0,2.5163804699361303,21.564095912545433,3.0,56.0,4,4.813568053505791,0.9230769230769231,3.1923076923076925,0.2692307692307692,12.666666666666666,3
2024,Monaco Grand Prix,Monaco,VER,Red Bull Racing,6.0,0,0,8.0,53,6.0,2.4990356520067722,21.397782780545707,1.3333333333333333,68.0,4,4.768745000777282,0.9245283018867925,3.188679245283019,0.2830188679245283,2.0,2
2024,Canadian Grand Prix,Montréal,VER,Red Bull Racing,1.0,1,1,25.0,54,2.0,2.6531342521366406,20.818195629185464,3.0,51.0,3,4.742274603362475,0.9259259259259259,3.240740740740741,0.2777777777777778,1.0,2
2021,British Grand Prix,Silverstone,VER,Red Bull Racing,20.0,0,0,0.0,55,1.0,2.586944478771691,20.991313266144786,3.0,51.0,4,4.705609518729846,0.9272727272727272,3.2181818181818183,0.2909090909090909,4.0,2
2022,United States Grand Prix,Austin,VER,Red Bull Racing,1.0,1,1,25.0,56,2.0,3.3057098521601023,20.1253435535477,9.0,33.0,3,5.190869856789887,0.9107142857142857,3.1785714285714284,-0.05357142857142857,1.0,1
2025,Japanese Grand Prix,Suzuka,VER,Red Bull Racing,1.0,1,1,25.0,57,1.0,3.2078129509735382,20.328288009132233,7.333333333333333,50.0,3,5.152802969851971,0.9122807017543859,3.1578947368421053,-0.03508771929824561,1.0,2
2023,Singapore Grand Prix,Marina Bay,VER,Red Bull Racing,5.0,0,0,10.0,58,11.0,3.1169085177655362,20.516927494848574,7.333333333333333,50.0,3,5.115513810820897,0.9137931034482759,3.1206896551724137,-0.034482758620689655,7.0,1
2021,Italian Grand Prix,Monza,VER,Red Bull Racing,18.0,0,0,0.0,59,1.0,3.188302048776232,20.107715293358186,2.3333333333333335,60.0,3,5.076907069137823,0.9152542372881356,3.2542372881355934,0.06779661016949153,1.0,2
2024,Spanish Grand Prix,Barcelona,VER,Red Bull Racing,1.0,1,1,25.0,60,2.0,3.7536569040104206,19.341841195014524,8.0,35.0,2,5.384745140300392,0.9,3.216666666666667,-0.21666666666666667,1.3333333333333333,3
2022,Mexico City Grand Prix,Mexico City,VER,Red Bull Racing,1.0,1,1,25.0,61,1.0,3.6412515015045672,19.568325585663747,8.0,35.0,3,5.348765242323347,0.9016393442622951,3.19672131147541,-0.19672131147540983,1.0,1
2023,Japanese Grand Prix,Suzuka,VER,Red Bull Racing,1.0,1,1,26.0,62,1.0,3.5364563631516637,19.779658641948572,6.666666666666667,50.0,3,5.313443433509003,0.9032258064516129,3.161290322580645,-0.1935483870967742,1.0,3
2021,São Paulo Grand Prix,São Paulo,VER,Red Bull Racing,2.0,0,1,18.0,63,2.0,3.438585864568796,20.01372429100541,1.0,76.0,3,5.278762675235971,0.9047619047619048,3.126984126984127,-0.19047619047619047,3.438585864568796,0
2025,Bahrain Grand Prix,Sakhir,VER,Red Bull Racing,6.0,0,0,8.0,64,7.0,3.382992144339666,19.945239970428368,1.3333333333333333,69.0,4,5.239288960300224,0.90625,3.109375,-0.1875,5.75,4
2022,Abu Dhabi Grand Prix,Yas Island,VER,Red Bull Racing,1.0,1,1,25.0,65,1.0,3.4726250647360937,19.526575621829213,3.0,52.0,4,5.208997393563741,0.9076923076923077,3.169230769230769,-0.16923076923076924,1.0,1
2023,Mexico City Grand Prix,Mexico City,VER,Red Bull Racing,1.0,1,1,25.0,66,3.0,3.3826425033111467,19.72571287347415,3.0,51.0,4,5.17678158695802,0.9090909090909091,3.1363636363636362,-0.16666666666666666,1.0,2
2024,British Grand Prix,Silverstone,VER,Red Bull Racing,2.0,0,1,18.0,67,4.0,3.298155065879414,19.912683117796277,2.6666666666666665,58.0,4,5.145112684080498,0.9104477611940298,3.1343283582089554,-0.13432835820895522,9.333333333333334,3
2025,Saudi Arabian Grand Prix,Jeddah,VER,Red Bull Racing,2.0,0,1,18.0,68,1.0,3.2525701133501355,19.851484478855465,1.3333333333333333,68.0,4,5.10888894659658,0.9117647058823529,3.1470588235294117,-0.10294117647058823,1.5,4
2023,Las Vegas Grand Prix,Las Vegas,VER,Red Bull Racing,1.0,1,1,25.0,69,2.0,3.2096824386237532,19.793618802862262,1.6666666666666667,61.0,4,5.073416668502806,0.9130434782608695,3.1159420289855073,-0.11594202898550725,3.2096824386237532,0
2025,Emilia Romagna Grand Prix,Imola,VER,Red Bull Racing,1.0,1,1,25.0,70,2.0,3.1363841057990114,19.969097444410586,1.6666666666666667,61.0,5,5.043578209904183,0.9142857142857143,3.1,-0.1,1.0,2
2024,Hungarian Grand Prix,Budapest,VER,Red Bull Racing,5.0,0,0,10.0,71,3.0,3.0672119268059563,20.134586972899005,1.3333333333333333,68.0,5,5.014225237099967,0.9154929577464789,3.084507042253521,-0.08450704225352113,3.6666666666666665,3
2022,Pre-Season Track Session,Spain,VER,Red Bull Racing,7.0,0,0,6.0,72,2.0,3.129790259669652,19.81108700243415,2.3333333333333335,60.0,4,4.983462478895597,0.9166666666666666,3.0833333333333335,-0.1111111111111111,3.129790259669652,0
2023,Abu Dhabi Grand Prix,Yas Island,VER,Red Bull Racing,1.0,1,1,26.0,73,1.0,3.2520473890235237,19.37891353567207,4.333333333333333,41.0,3,4.9687378844514996,0.9178082191780822,3.0684931506849313,-0.1780821917808219,1.0,2
2022,Pre-Season Test,Bahrain,VER,Red Bull Racing,1.0,1,1,25.0,74,2.0,3.181016826191962,19.592210217337527,4.333333333333333,42.0,3,4.941494062431776,0.918918918918919,3.0405405405405403,-0.17567567567567569,1.0,1
2024,Belgian Grand Prix,Spa-Francorchamps,VER,Red Bull Racing,4.0,0,0,12.0,75,11.0,3.1137859680982496,19.763231670830862,3.0,57.0,3,4.914659080126909,0.92,3.026666666666667,-0.16,1.0,2
2025,Monaco Grand Prix,Monaco,VER,Red Bull Racing,4.0,0,0,12.0,76,4.0,3.141004950420323,19.531128600616885,2.0,63.0,2,4.88267614283289,0.9210526315789473,3.1315789473684212,-0.06578947368421052,3.3333333333333335,3
2024,Dutch Grand Prix,Zandvoort,VER,Red Bull Racing,2.0,0,1,18.0,77,2.0,3.1668170575052446,19.310852322865262,3.0,49.0,2,4.85130927074999,0.922077922077922,3.142857142857143,-0.06493506493506493,1.0,3
2022,Emilia Romagna Grand Prix,Imola,VER,Red Bull Racing,1.0,1,1,26.0,78,1.0,3.132252275473945,19.278790882024886,3.3333333333333335,42.0,3,4.821644091827158,0.9230769230769231,3.128205128205128,-0.0641025641025641,1.0,3
2023,Pre-Season Testing,Sakhir,VER,Red Bull Racing,1.0,1,1,26.0,79,1.0,3.0702726277664105,19.481389575011544,2.3333333333333335,56.0,3,4.796981903043203,0.9240506329113924,3.1012658227848102,-0.06329113924050633,5.8,5
2025,Spanish Grand Prix,Barcelona,VER,Red Bull Racing,10.0,0,0,1.0,80,3.0,3.0113666653625897,19.67370578967681,1.3333333333333333,70.0,3,4.7726641181639975,0.925,3.075,-0.0625,1.25,4
2025,Canadian Grand Prix,Montréal,VER,Red Bull Racing,2.0,0,1,18.0,81,2.0,3.2113295270948585,19.145326697357717,4.0,53.0,3,4.8036444497901805,0.9259259259259259,3.074074074074074,-0.14814814814814814,1.0,3
2022,Austrian Grand Prix,Spielberg,VER,Red Bull Racing,2.0,0,1,19.0,82,1.0,3.1767907728532783,19.120103821454574,4.333333333333333,45.0,4,4.7758078752381135,0.926829268292683,3.0609756097560976,-0.14634146341463414,1.0,2
2023,Azerbaijan Grand Prix,Baku,VER,Red Bull Racing,2.0,0,1,18.0,83,2.0,3.1439277558753638,19.123613216578764,4.666666666666667,38.0,4,4.748447323446257,0.927710843373494,3.036144578313253,-0.1566265060240964,9.5,2
2024,Italian Grand Prix,Monza,VER,Red Bull Racing,6.0,0,0,8.0,84,7.0,3.1126306749281514,19.09929778902155,2.0,55.0,4,4.72154945541151,0.9285714285714286,3.0238095238095237,-0.15476190476190477,6.666666666666667,3
2023,Austrian Grand Prix,Spielberg,VER,Red Bull Racing,1.0,1,1,26.0,85,1.0,3.1912428937058515,18.804796517401346,3.3333333333333335,45.0,3,4.703327387648681,0.9294117647058824,3.070588235294118,-0.1411764705882353,1.3333333333333333,3
2024,Azerbaijan Grand Prix,Baku,VER,Red Bull Racing,5.0,0,0,10.0,86,6.0,3.132237050294582,19.006030695089557,3.0,52.0,4,4.681657896155458,0.9302325581395349,3.046511627906977,-0.13953488372093023,7.0,3
2022,São Paulo Grand Prix,São Paulo,VER,Red Bull Racing,6.0,0,0,8.0,87,3.0,3.1818994180935296,18.77397636470107,4.0,44.0,3,4.65842056034886,0.9310344827586207,3.0804597701149423,-0.12643678160919541,2.0,1
2025,Austrian Grand Prix,Spielberg,VER,Red Bull Racing,18.0,0,0,0.0,88,7.0,3.2555112460003883,18.499812513810113,4.0,44.0,2,4.6411312487956575,0.9318181818181818,3.0795454545454546,-0.1590909090909091,1.25,4
2024,Singapore Grand Prix,Marina Bay,VER,Red Bull Racing,2.0,0,1,18.0,89,2.0,3.6366145854896814,18.030461623879297,9.666666666666666,18.0,1,4.872742137095617,0.9213483146067416,3.1235955056179776,-0.2808988764044944,6.0,2
2023,Belgian Grand Prix,Spa-Francorchamps,VER,Red Bull Racing,1.0,1,1,25.0,90,6.0,3.591168516466387,18.04251048811961,8.666666666666666,26.0,2,4.847551089008688,0.9222222222222223,3.111111111111111,-0.2777777777777778,2.0,3
2025,British Grand Prix,Silverstone,VER,Red Bull Racing,5.0,0,0,10.0,91,1.0,3.522490565027921,18.230959563717285,7.0,43.0,2,4.827045297111505,0.9230769230769231,3.142857142857143,-0.21978021978021978,7.5,4
2023,Qatar Grand Prix,Lusail,VER,Red Bull Racing,1.0,1,1,26.0,92,1.0,3.5570960880119245,18.03508594773536,2.6666666666666665,53.0,2,4.803484063629868,0.9239130434782609,3.119565217391304,-0.2608695652173913,2.0,1
2024,Mexico City Grand Prix,Mexico City,VER,Red Bull Racing,6.0,0,0,8.0,93,2.0,3.491151753134086,18.24387531594821,2.3333333333333335,61.0,3,4.78367959449973,0.9247311827956989,3.096774193548387,-0.25806451612903225,1.0,3
2025,Hungarian Grand Prix,Budapest,VER,Red Bull Racing,9.0,0,0,2.0,94,8.0,3.550693284332973,18.002089137523615,4.0,44.0,3,4.76570721145864,0.925531914893617,3.0851063829787235,-0.2978723404255319,4.0,4
2025,Dutch Grand Prix,Zandvoort,VER,Red Bull Racing,2.0,0,1,18.0,95,3.0,3.6806056573992416,17.624556080682307,5.333333333333333,36.0,2,4.775192520288902,0.9263157894736842,3.136842105263158,-0.30526315789473685,1.25,4
2023,United States Grand Prix,Austin,VER,Red Bull Racing,1.0,1,1,25.0,96,6.0,3.6371063836190043,17.646593006430706,5.666666666666667,28.0,2,4.7522732325901655,0.9270833333333334,3.1354166666666665,-0.2916666666666667,1.0,2
2024,Las Vegas Grand Prix,Las Vegas,VER,Red Bull Racing,5.0,0,0,10.0,97,5.0,3.5717117555409548,17.833752458785295,4.0,45.0,3,4.733875688883337,0.9278350515463918,3.1649484536082473,-0.23711340206185566,1.0,1
2025,Italian Grand Prix,Monza,VER,Red Bull Racing,1.0,1,1,25.0,98,1.0,3.603151222700292,17.660099989581923,2.6666666666666665,53.0,2,4.712176526430475,0.9285714285714286,3.183673469387755,-0.23469387755102042,6.5,4
2023,São Paulo Grand Prix,São Paulo,VER,Red Bull Racing,1.0,1,1,25.0,99,1.0,3.54023057908929,17.84248754063562,2.3333333333333335,60.0,3,4.694369579761639,0.9292929292929293,3.1616161616161618,-0.23232323232323232,4.0,2
2024,Abu Dhabi Grand Prix,Yas Island,VER,Red Bull Racing,6.0,0,0,8.0,100,4.0,3.479872785810266,18.017336256711303,2.3333333333333335,60.0,4,4.676731570425885,0.93,3.14,-0.23,1.0,3
2025,Azerbaijan Grand Prix,Baku,VER,Red Bull Racing,1.0,1,1,25.0,101,1.0,3.536086206360013,17.796957112717227,2.6666666666666665,58.0,3,4.6606420328551135,0.9306930693069307,3.1485148514851486,-0.24752475247524752,6.5,4
2024,Pre-Season Testing,Sakhir,VER,Red Bull Racing,2.0,0,1,18.0,102,2.0,3.4771094530957853,17.96928215658291,2.6666666666666665,58.0,3,4.6435765675993155,0.9313725490196079,3.127450980392157,-0.24509803921568626,5.0,6
2024,Chinese Grand Prix,Shanghai,VER,Red Bull Racing,1.0,1,1,25.0,103,1.0,3.4428383370188547,17.978016130715652,3.0,51.0,4,4.622736582206621,0.9320388349514563,3.116504854368932,-0.24271844660194175,3.4428383370188547,0
2025,Singapore Grand Prix,Marina Bay,VER,Red Bull Racing,2.0,0,1,18.0,104,2.0,3.3877330161208135,18.14144530156607,1.3333333333333333,68.0,4,4.606054641201041,0.9326923076923077,3.0961538461538463,-0.2403846153846154,4.666666666666667,3
2024,Miami Grand Prix,Miami,VER,Red Bull Racing,2.0,0,1,18.0,105,1.0,3.3566983886382498,18.144774931875553,1.6666666666666667,61.0,4,4.585712003468445,0.9333333333333333,3.085714285714286,-0.23809523809523808,1.0,2
2025,Mexico City Grand Prix,Mexico City,VER,Red Bull Racing,3.0,0,1,15.0,106,5.0,3.3268389553830424,18.147842762258666,1.6666666666666667,61.0,5,4.565633962232294,0.9339622641509434,3.0660377358490565,-0.24528301886792453,2.25,4
